Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C4724,RKNGLZFRJZYNLH-UHFFFAOYSA-N,CCc1sc2=NC(=O)CNC(=c2c1)c1ccccc1Cl,-3.589687487,1.6342,304.795,0.363636364
C5050,OTMLATMCCJDRRG-UHFFFAOYSA-N,CC1CCCCN1CCCOc1ccccc1,-3.346827812,3.2678,233.349,0.363636364
C5285,BZGIPVGCJGXQTA-UHFFFAOYSA-N,CCN(CCSC(=O)N(c1ccccc1)c1ccccc1)CC,-3.173880957,5.0197,328.472,0.363636364
C5528,GSDXPNOJFAITBE-UHFFFAOYSA-N,COc1ccc(cc1)CN(c1nccs1)CCN(C)C.Cl,-3.021548411,3.5219,327.873,0.363636364
C774,RMBFBMJGBANMMK-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])C,-2.8199999,2.8578,182.134,0.363636364
C6644,MWAYRGBWOVHDDZ-UHFFFAOYSA-N,CCOC(=O)c1ccc(c(c1)OC)O,-2.318053596,1.5775,196.2,0.363636364
C6976,QFCYIUYCKQKVBN-UHFFFAOYSA-N,OCC(C(=O)N1CC2CCC(C1)N2C)(c1ccccc1)C,-2.103955831,1.1174,288.385,0.363636364
C7183,IKJZVLQZWUDHFV-UHFFFAOYSA-N,CCc1cnc(n1C)[N+](=O)[O-],-1.970663286,1.4139,155.155,0.363636364
C7604,BLNVISNJTIRAHF-UHFFFAOYSA-N,NC(=O)c1ccc(cc1)Cl,-1.660349899,2.1392,155.582,0.363636364
C1259,QWBBPBRQALCEIZ-UHFFFAOYSA-N,Cc1c(C)cccc1O,-1.4299999,2.009,122.164,0.363636364
C8613,HBVYOCJBEXSCQE-UHFFFAOYSA-N,NCC(c1ccccc1)C.Cl,-0.782902912,3.2511,171.667,0.363636364
C9038,BPPMPRBFXKFHSD-UHFFFAOYSA-N,Cc1cccc(c1)C(C([NH3+])C)O.[Cl-],-0.137375644,-2.3372,201.693,0.363636364
C9235,HNHUULCIDMFRCJ-UHFFFAOYSA-N,CCC(c1ccccn1)C(=S)N.Cl,0.191716861,3.3636,216.731,0.363636364
C9281,QYRYFNHXARDNFZ-UHFFFAOYSA-N,COc1ccc(cc1)C(C1(O)CCCCC1)CN(C)C.Cl,0.260651756,3.8376,313.863,0.363636364
C9310,IYCHDNQCHLMLJZ-UHFFFAOYSA-N,ONC(=O)c1cccnc1,0.28132846,0.5915,138.124,0.363636364
C9548,VENXSELNXQXCNT-IJYXXVHRSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.C[C@@H]([C@@H](c1cccc(c1)O)O)N,0.498538127,-0.6495,317.292,0.363636364
C9625,HYYDHUILGLWOOP-UHFFFAOYSA-N,OC(c1ccccc1)CNc1ccccn1.Cl,0.600800628,3.1021,250.724,0.363636364
C9713,OKSFLWQAQWJYJB-UHFFFAOYSA-N,C[NH2+]C(C(c1cccc(c1)O)O)C.[Cl-],0.662155556,-2.9887,217.693,0.363636364
C9827,SONNWYBIRXJNDC-VIFPVBQESA-N,CNC[C@@H](c1cccc(c1)O)O,0.776742974,1.0359,167.205,0.363636364
C9829,SONNWYBIRXJNDC-UHFFFAOYSA-N,CNCC(c1cccc(c1)O)O,0.776742974,1.0359,167.205,0.363636364
C1900,BJGSKLLZKPRQPU-UHFFFAOYSA-N,CCN(CCN1c2ccccc2Sc2c1cc(cc2)C(C)(C)C)CC.Cl,-7.874521815,6.7956,391.013,0.365079365
C1969,MOKBCQAPOUEXMW-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(C)(C)C)C.Cl,-7.353609903,6.4055,376.986,0.365079365
C2023,XXQMDKCWUYZXOF-UHFFFAOYSA-N,CCN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)CC.Cl,-7.092262095,6.5416,383.378,0.365079365
C2530,BRABPYPSZVCCLR-UHFFFAOYSA-N,COc1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1,-5.779793749,4.3146,314.445,0.365079365
C4891,HMVVCUFELKIQGF-UHFFFAOYSA-N,CCCN1CCN(CC1C(=O)Nc1c(C)cccc1C)CCC.ON=O.ON=O,-3.465153883,3.2809,411.496,0.365079365
C6687,XFJUBSCJIVHSLU-UHFFFAOYSA-N,OC(C[NH+](C(C)C)C(C)C)COc1ccccc1C(=O)C.[Cl-],-2.280290121,-1.6654,329.862,0.365079365
C6721,WVFGKGPFQSEWON-DYWKTHLTSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Br,-2.264470053,3.9764,338.283,0.365079365
C3633,GEFRPGHOOMZHRC-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1cccc(c1)Cl)C,-4.404065788,4.3363,301.724,0.365384615
C3692,BNWQPZXARAASNP-UHFFFAOYSA-N,CCN(CCOc1c(ccc(c1C(=O)OC)C)C(C)C)CC,-4.354212973,3.6256,307.428,0.365384615
C4216,RQXCLMGKHJWMOA-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)CCN1CCCCC1,-3.951803175,3.7364,295.419,0.365384615
C4269,QPJRVPQZLARJGF-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1cccc(c1)F)C,-3.905033823,3.822,285.27,0.365384615
C6527,HMKSXJBFBVGLJJ-UHFFFAOYSA-N,OC(=O)CCCN1C(=O)c2c(C1=O)cccc2,-2.392339588,1.0853,233.22,0.365384615
C6886,XQJMXPAEFMWDOZ-PBWFPOADSA-N,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)c1ccccc1,-2.159287593,2.4065,245.317,0.365384615
C1771,WVTKBKWTSCPRNU-KYJUHHDHSA-N,COc1c(OC)cc2c3c1Oc1cc4c(cc1OC)CCN([C@H]4Cc1ccc(Oc4cc(C[C@@H]3N(CC2)C)ccc4OC)cc1)C,-9.864392559,7.0382,622.75,0.365853659
C527,YIVXMZJTEQBPQO-UHFFFAOYSA-N,OC(=O)CCCOc1ccc(cc1Cl)Cl,-3.6700001,3.237,249.091,0.365853659
C5457,SDKUOEOJAXGCLU-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)Cl)C,-3.064641326,2.3466,170.593,0.365853659
C5663,XPJVKCRENWUEJH-UHFFFAOYSA-N,CC(COC(=O)c1ccc(cc1)O)C,-2.938068292,2.205,194.227,0.365853659
C6801,STOUHHBZBQBYHH-UHFFFAOYSA-N,CC(=O)Oc1cccc(c1)OC(=O)C,-2.212670954,1.5372,194.184,0.365853659
C1146,ZTHYODDOHIVTJV-UHFFFAOYSA-N,CCCOC(=O)c1cc(O)c(c(c1)O)O,-1.78,1.3702,212.199,0.365853659
C8296,VMQHGBUSMBFWHN-UHFFFAOYSA-N,NCCCCNC(=O)c1ccccc1,-1.098918242,2.2465,192.258,0.365853659
C2798,AJADKUBPAXMBLU-AQFVONAPSA-N,Cc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.354356219,5.7416,397.981,0.366197183
C3999,MBWCTVKYEHQORY-YGICXTQQSA-N,Nc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.110987215,5.5966,398.969,0.366197183
C4699,XWIHRGFIPXWGEF-UHFFFAOYSA-N,CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)O.Cl,-3.607505591,4.4343,377.905,0.366197183
C8128,ORMNNUPLFAPCFD-DVLYDCSHSA-M,CC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C)Oc1ccccc1.[K+],-1.245506205,0.0797,402.506,0.366197183
C2124,DRLLEHPFGRESBT-UHFFFAOYSA-N,CC(=O)OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.736009183,6.0583,518.927,0.366666667
C409,ZMXIYERNXPIYFR-UHFFFAOYSA-N,CCc1cccc2c1cccc2,-4.1700001,3.4022,156.224,0.366666667
C5308,HKUYGGWXIWIJIX-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccc(cc1)C)COc1cccc(c1)C(=O)C,-3.158170408,2.7624,368.469,0.366666667
C891,GETTZEONDQJALK-UHFFFAOYSA-N,FC(c1ccccc1)(F)F,-2.51,2.7054,146.11,0.366666667
C2580,MAFMQEKGGFWBAB-UHFFFAOYSA-N,COCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)c1ccc(cc1)NCCCC,-5.691658777,2.9076,603.742,0.367346939
C4211,MYEJFUXQJGHEQK-ALRJYLEOSA-N,O[C@H]1[C@H](O[C@H]2CC[C@]3(C(=C2)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3c2ccc(=O)oc2)C)C)O[C@H]([C@@H]([C@H]1O)O)C,-3.955289712,3.0138,530.65,0.367346939
C4537,OXKMQABFDJFCKD-UHFFFAOYSA-N,C=CCN(c1c(C)n(c2ccccc2)c(=O)n(c1=O)C)CC=C,-3.700206102,2.023,311.378,0.367346939
C5299,DHFMGRKPVMBKKX-UHFFFAOYSA-N,CCN(CCCOC(=O)C=Cc1ccccc1)CC.Cl,-3.168606865,3.7769,297.82,0.367346939
C5793,FPHLBGOJWPEVME-UHFFFAOYSA-N,CC(=C)CNc1ccc(cc1)C(C(=O)O)C,-2.854576466,2.9357,219.28,0.367346939
C7736,VHMRXGAIDDCGDU-UHFFFAOYSA-N,CCC(Cc1ccc2c(c1)OCO2)N,-1.574303284,2.3954,193.242,0.367346939
C8345,BNTXITGTFRZWPE-UHFFFAOYSA-N,OC(c1ccccc1)C(NC(C)C)C.Cl,-1.036969284,3.2994,229.746,0.367346939
C8930,ZLNGFYDJXZZFJP-UHFFFAOYSA-N,N1CCOC(C1)c1ccccc1,-0.332188417,1.6763,163.216,0.367346939
C2056,PWZUUYSISTUNDW-VAFBSOEGSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC1CCCC1,-6.983895731,5.2284,364.52,0.368421053
C2527,RJUUDPCLWNXKQZ-UHFFFAOYSA-N,O=C(C(c1ccccc1)c1ccccc1)OCCCN1CCCCC1C,-5.783234398,4.5641,351.482,0.368421053
C2918,SBWLAHWQJBFTFW-UHFFFAOYSA-N,CN(CCCC1CC(c2c1cccc2)(C)c1ccccc1)C.Cl,-5.202427754,5.6237,329.907,0.368421053
C4173,ZBLIDPKQJOFMPF-UHFFFAOYSA-N,CCCCOc1nc(OCCCC)cc(c1)C(=O)NN,-3.988358323,3.1341,281.351,0.368421053
C4276,BSXDHIQUZKZSEK-UHFFFAOYSA-N,C[NH+](CCOC(c1ccc(cc1)C)c1ccc(cc1)C)C.[Cl-],-3.899672524,-0.4421,319.869,0.368421053
C5274,ZCIIPKQTVYFBHV-UHFFFAOYSA-N,SC/C(=N\CC12CC3CC(C2)(CC(C1)(C3)C)C)/N.Cl,-3.182453366,4.7723,302.906,0.368421053
C6087,BLOKTSBTOMCITO-UHFFFAOYSA-N,CN(CC(C(=O)c1ccccc1)c1ccccc1)C.Cl,-2.664835351,4.0167,289.8,0.368421053
C7104,KYSHMUXEDIVXGE-UHFFFAOYSA-N,CNC(=O)N1CC=Cc2c1cccc2,-2.034139594,2.3151,188.226,0.368421053
C8044,DICNWOXTWUJPIQ-UHFFFAOYSA-N,Nc1oc2c(n1)cc(c(c2)O)Cl,-1.31973,2.3502,184.58,0.368421053
C8054,WFWKNGZODAOLEO-UHFFFAOYSA-N,COc1ccc(cc1)CC(=O)C,-1.314143404,1.8267,164.201,0.368421053
C8302,UCAGLBKTLXCODC-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)S(=O)(=O)N,-1.095715812,1.8133,201.2,0.368421053
C8532,WGTASENVNYJZBK-UHFFFAOYSA-N,COc1cc(CC(N)C)cc(c1OC)OC,-0.869436088,2.3024,225.284,0.368421053
C1901,KDQYKOUUVSPPPI-UHFFFAOYSA-N,CCC(c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1)(C)C.Cl,-7.874521815,6.7956,391.013,0.369230769
C4230,KNZADIMHVBBPOA-UHFFFAOYSA-N,CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-3.940182121,4.6641,325.873,0.369230769
C4302,DEVLSRYIZQUILC-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=NC(C(=O)N2)[n+]1ccc(cc1)C(=O)N)c1ccccc1Cl.[Cl-],-3.872694613,0.646,461.728,0.369230769
C4860,SLARELGEGUUVPI-UHFFFAOYSA-N,CCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-3.495686424,4.274,311.847,0.369230769
C4889,JFPVXVDWJQMJEE-IZRZKJBUSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)N)/c1ccco1,-3.46699044,0.4931,424.385,0.369565217
C5245,BIPNRIQANSKZIV-UHFFFAOYSA-N,Cn1c(C)c(N2CCCC2)c(=O)n(c1=O)c1ccccc1,-3.211343691,1.5098,285.341,0.369565217
C5747,FEWVYFMOKCOJNJ-UHFFFAOYSA-N,Nc1ccc(cc1)C(=O)Nc1cc(C)cc(n1)C,-2.881487279,3.1871,241.288,0.369565217
C5856,VYMMCESYBCZZER-UHFFFAOYSA-N,Cn1c(=O)n(c2ccccc2)c(c(c1=O)N1CCCC1)C,-2.808969554,1.5098,285.341,0.369565217
C6010,XZEDEVRSUANQEM-UHFFFAOYSA-N,[O-][N+](=O)c1cc(ccc1O)C(F)(F)F,-2.710138125,2.8424,207.107,0.369565217
C6368,FZGZDDRZAZBANV-UHFFFAOYSA-N,OCC(COc1ccc(cc1)Br)O,-2.496876922,1.1811,247.086,0.369565217
C6459,UKOJVGHJIMUQHH-UHFFFAOYSA-N,ClCCn1c(C)cnc1[N+](=O)[O-],-2.439616821,1.8617,189.6,0.369565217
C6535,NWVNXDKZIQLBNM-UHFFFAOYSA-N,N1CCN(CC1)C(c1ccccc1)c1ccccc1,-2.384988883,2.9479,252.354,0.369565217
C7030,KEECCEWTUVWFCV-UHFFFAOYSA-N,CCN(CCNC(=O)c1ccc(cc1)NC(=O)C)CC,-2.068858113,2.1805,277.362,0.369565217
C7796,RAQMXXMLEHZQQE-UHFFFAOYSA-N,O=C1c2ccccc2CS(=O)(=O)N1C,-1.530975494,1.6207,211.238,0.369565217
C7908,UWZDUHTYIUMENV-UHFFFAOYSA-N,OCC(COc1ccc(cc1)OC)O,-1.450187765,0.4272,198.216,0.369565217
C8091,RLISWLLILOTWGG-UHFFFAOYSA-N,OC(=O)COc1ccccc1C(=O)N,-1.279698097,0.9492,195.172,0.369565217
C8250,DQUIGLNWFFUKSE-UHFFFAOYSA-N,OC(COC(=O)C)COc1ccccc1,-1.129568026,0.9894,210.226,0.369565217
C8381,FIIUIEQMEKWLPT-UHFFFAOYSA-N,OCCn1c(C)cnc1[N+](=O)[O-],-0.993842433,0.6152,171.154,0.369565217
C1921,AANKDJLVHZQCFG-KVHNBARJSA-N,O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2C[C@H](O)[C@]2([C@H]3C[C@H]3[C@@H]2[C@H](C)[C@@H]2N3C[C@H](CC2)C)C)C1)C,-7.695983828,4.5637,413.636,0.369863014
C2323,NOTIQUSPUUHHEH-UXOVVSIBSA-N,CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)C[C@@H](C)C(=O)C2,-6.167430567,5.166,360.53,0.369863014
C3216,QPBWWFZYFRFGSD-VXQMPNGUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCCC(=O)c1ccccc1,-4.849278473,5.4417,403.556,0.369863014
C7,GYFAGKUZYNFMBN-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,-9.0299997,6.3282,276.331,0.37037037
C2051,IWGXWWNPWMLNMY-UHFFFAOYSA-N,ClCC[NH+](C(COc1ccccc1C(C)C)C)Cc1ccccc1.[Cl-],-7.003843454,0.9052,382.367,0.37037037
C3259,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,CN(CC(CN1c2ccccc2CCc2c1cccc2)C)C,-4.787215978,4.186,294.434,0.37037037
C3991,CHIFCDOIPRCHCF-UHFFFAOYSA-N,O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1Cl,-4.115680239,3.3565,305.159,0.37037037
C3997,QHPIKJYLKLSWLD-UHFFFAOYSA-N,OCCN1CCN(CC1)CCCC1(OC(c2c1cccc2)(C)C)c1ccccc1.Cl.Cl,-4.111049829,5.0654,467.472,0.37037037
C1130,RDOXTESZEPMUJZ-UHFFFAOYSA-N,COc1ccccc1,-1.85,1.6952,108.138,0.37037037
C9912,PTMBWNZJOQBTBK-UHFFFAOYSA-N,OCc1ccncc1,0.962063804,0.5739,109.126,0.37037037
C6908,JAQUASYNZVUNQP-USXIJHARSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,-2.145751928,3.0183,257.371,0.370967742
C6909,JAQUASYNZVUNQP-PVAVHDDUSA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)C,-2.145751928,3.0183,257.371,0.370967742
C2317,HRQSJRDRVTZESR-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccccc1OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025,0.371428571
C4054,ZRCMOECJOLTRBV-QPTUXGOLSA-N,Nc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-4.069369898,4.7946,362.508,0.371428571
C4055,ZRCMOECJOLTRBV-NHTMILBNSA-N,Nc1ccc(cc1)CCN1CC[C@]23[C@@H]([C@@H]1Cc1c3cc(cc1)O)CCCC2,-4.069369898,4.7946,362.508,0.371428571
C4646,SNEUTJSIVTXGAK-JVFQMWRPSA-N,CCN(CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC.Cl,-3.643114744,4.5323,378.979,0.371428571
C4769,JWHAUXFOSRPERK-UHFFFAOYSA-N,CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)O,-3.563539839,3.6323,341.444,0.371428571
C798,CJNZAXGUTKBIHP-UHFFFAOYSA-N,OC(=O)c1ccccc1I,-2.73,1.9894,248.018,0.371428571
C6993,UTVALPBGSAUYNR-UHFFFAOYSA-N,O=[NH+]C=c1ccn(cc1)CCCn1ccc(=C[NH+]=O)cc1.[Cl-].[Cl-],-2.090555992,-7.8799,357.235,0.371428571
C7263,PWNYOZHESISOID-OCIYDRMTSA-N,OCCOCCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-1.918363344,3.1994,367.91,0.371428571
C7680,FWAWELGQRMERND-UHFFFAOYSA-N,CCN(c1ccccc1)CCN(C)C,-1.610050836,2.0745,192.301,0.371428571
C1232,RWZYAGGXGHYGMB-UHFFFAOYSA-N,OC(=O)c1ccccc1N,-1.52,1.5482,137.136,0.371428571
C8624,GLDQAMYCGOIJDV-UHFFFAOYSA-N,OC(=O)c1cccc(c1O)O,-0.770888646,0.796,154.12,0.371428571
C8669,KGVVXUNDDIZWEL-UHFFFAOYSA-N,Nc1ccc2c(c1)nc(o2)N,-0.718787133,2.1546,149.15,0.371428571
C9569,JRFKIOFLCXKVOT-UHFFFAOYSA-N,OCNC(=O)c1cccnc1,0.534807205,0.1521,152.151,0.371428571
C3795,ZUWXHHBROGLWNH-UHFFFAOYSA-N,Clc1ccc(c(c1)C(=O)c1ccccc1)N,-4.255308123,3.7344,231.678,0.372093023
C5111,REJBTXQSIQFRRE-XZBQRBHSSA-N,O=C1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C,-3.303960378,3.8125,372.498,0.372093023
C6228,ANFSNXAXVLRZCG-RSAXXLAASA-N,CN([C@H](Cc1ccccc1)C)Cc1ccccc1.Cl,-2.574338431,4.5516,275.816,0.372093023
C6482,DACOQFZGGLCXMA-UHFFFAOYSA-N,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(C1=O)COC,-2.426798767,1.2088,320.34,0.372093023
C6832,ZEAJXCPGHPJVNP-UHFFFAOYSA-N,OC(c1ccccc1)CNc1ccccn1,-2.186071918,2.3001,214.263,0.372093023
C9746,PPRPRPMMKPXRKK-YDYUUSCQSA-N,C[C@@H]([C@@H](c1cccc(c1)O)O)N.Cl,0.691081466,2.2751,203.666,0.372093023
C2610,TXNPKAZVKAHXGK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(C)(C)C)C,-5.642261784,4.9804,323.386,0.37254902
C2679,NZHGWWWHIYHZNX-CSKARUKUSA-N,COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1OC,-5.531502799,3.1269,327.331,0.37254902
C3634,QYMZJNOJZPUILD-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccccc1Cl)C,-4.404065788,4.3363,301.724,0.37254902
C3905,JDFQJYHRSPYWNQ-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1cccc(c1)C)C,-4.17272491,3.9913,281.306,0.37254902
C4270,LVDKGYHINGQDRF-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccccc1F)C,-3.905033823,3.822,285.27,0.37254902
C4652,RINYHQOSGRLIMH-UHFFFAOYSA-N,CC(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(=O)C)C(=O)O,-3.636711208,3.8855,309.316,0.37254902
C7887,IDLSITKDRVDKRV-XHXSRVRCSA-N,Oc1ccc(cc1)CCN[C@H]([C@@H](c1ccc(cc1)O)O)C.Cl,-1.464976653,3.5449,323.814,0.37254902
C2159,XSGIUPVGODDVRD-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1ccc(c2)I.Cl.Cl,-6.603086776,5.6673,565.338,0.372881356
C2233,DVLBYTMYSMAKHP-UHFFFAOYSA-N,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(CC1)C)c1c(S2)cccc1,-6.394867532,4.8504,409.587,0.372881356
C288,AIUHRQHVWSUTGJ-UHFFFAOYSA-N,CC(=O)OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,-4.6999998,4.4543,446.005,0.372881356
C5818,OQAYOKXYIRUJCF-UHFFFAOYSA-N,OC(C[NH+]1CCN(CC1)c1ccccc1)COc1cccc(c1)C(O)C.[Cl-],-2.837672459,-0.4771,392.92,0.372881356
C4092,MISZALMBODQYFT-URVXVIKDSA-N,COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)C.Br,-4.051388041,4.2794,352.309,0.373134328
C4257,BFLQZZJZTFQHKJ-UHFFFAOYSA-N,COc1cc(CCN(CC2CCc3c(N2)cccc3)C)ccc1OC,-3.915074696,3.743,340.459,0.373134328
C228,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl,-5.0900002,5.8952,494.004,0.373493976
C2371,SMANXXCATUTDDT-QPJJXVBHSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)C/C=C/c1ccccc1,-6.076980493,5.261,404.495,0.375
C2434,DTNVIQYPPCCDBY-UHFFFAOYSA-N,CCCCCCC1CCCCN1CCCOC(=O)c1ccccc1,-5.947611931,4.9963,331.492,0.375
C2712,QNHULNOOWAGJSS-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1cccc2c1cccc2)Cc1ccco1)CC,-5.494669425,4.6441,365.465,0.375
C2761,KAERBVZTGPZZHW-UHFFFAOYSA-N,COc1ccc(cc1)Nc1cc(Cl)ccc1C(=O)O,-5.418276286,3.8634,277.703,0.375
C3290,VUXURAAEUBMRKC-YGICXTQQSA-N,OS(=O)(=O)O.CN1CCC(CC1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-4.747813111,4.4863,466.634,0.375
C3508,XVASOOUVMJAZNJ-MBNYWOFBSA-N,CCCCCCCC(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-4.532436194,2.3074,342.454,0.375
C3653,KLSLAJCPPHOEAM-UHFFFAOYSA-N,CCN(CCOC(=O)COc1c(ccc(c1C(=O)OC)C)C(C)C)CC,-4.386760474,3.1688,365.464,0.375
C3677,LHNXUEAGNLUMMI-JVFQMWRPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1.Cl,-4.365953969,5.0262,373.916,0.375
C3678,LHNXUEAGNLUMMI-BHLCTJEESA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccco1.Cl,-4.365953969,5.0262,373.916,0.375
C3808,KGVXVPRLBMWZLG-UHFFFAOYSA-N,OC(=O)Cc1ccccc1Nc1c(Cl)cc(cc1Cl)O,-4.241262188,4.1427,312.148,0.375
C4250,KRZXDTYOZAQOGL-UHFFFAOYSA-N,COc1cc(ccc1OCc1ccccc1)Cc1cnc(nc1N)N,-3.924572435,3.9818,336.388,0.375
C4535,KEUMBYCOWGLRBQ-UHFFFAOYSA-N,CC(c1ccc(c(c1)C(C)C)O)C,-3.700862068,3.639,178.271,0.375
C4685,BANZVIZIJJNREP-UHFFFAOYSA-N,CCN(CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC.Cl,-3.615017899,3.9996,377.905,0.375
C4722,JRWUFQJVJGKCCT-UHFFFAOYSA-N,N#CC(c1ccccc1)CC(=O)c1ccccc1,-3.591278774,3.56678,235.281,0.375
C4752,UDHXJZHVNHGCEC-UHFFFAOYSA-N,Clc1ccc(cc1)C(C(=O)C1C(=O)c2c(C1=O)cccc2)c1ccccc1,-3.573822768,4.7364,374.816,0.375
C564,RJKGJBPXVHTNJL-UHFFFAOYSA-N,[O-][N+](=O)c1cccc2c1cccc2,-3.54,3.2712,173.168,0.375
C4905,LDOCMFAHAVONEI-UHFFFAOYSA-N,Fc1ccc(cc1)S(=O)(=O)Nc1ccccc1,-3.452225645,3.7803,251.277,0.375
C600,JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCCCNC(=O)NS(=O)(=O)c1ccc(cc1)C,-3.3900001,3.6456,270.348,0.375
C624,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)Cl,-3.3099999,2.0382,156.566,0.375
C5142,XIHHEYPANRXLFS-UHFFFAOYSA-N,OCC(COc1cc(C)ccc1C(C)C)O,-3.282643412,1.8504,224.296,0.375
C5292,PQUUAATYCNQHBX-UHFFFAOYSA-N,CCCC1(CCN(C1)C)c1cccc(c1)OC,-3.172117458,3.0065,233.349,0.375
C5377,CHLMFHKZCVSJIJ-VAWYXSNFSA-N,CCN(CCCOC(=O)/C=C/c1ccccc1)CC,-3.111896044,2.9749,261.359,0.375
C5445,JEJOFYTVMFVKQA-UHFFFAOYSA-N,Clc1ccc2c(n1)C(=NC(C(=O)N2)O)c1ccccc1Cl,-3.070300819,2.0699,322.146,0.375
