Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C7922,AWLILQARPMWUHA-UHFFFAOYSA-M,CCCC(C1(CC)C(=O)NC(=NC1=O)[S-])C.[Na+],-1.437061349,1.1427,264.32,0.270833333
C7923,REQXYFLFNBBIRX-UHFFFAOYSA-N,NC(=O)C(c1ccccc1)(c1ccccc1)O,-1.436927712,2.1081,227.259,0.270833333
C8752,SIZDUQQDBXJXLQ-UHFFFAOYSA-N,OC(=O)CC1CC(C1(C)C)C(=O)C,-0.575176059,1.7124,184.232,0.270833333
C9088,HXUAXLUDTCGASZ-UHFFFAOYSA-M,CCCCCCC1(CC)C(=O)NC(=NC1=O)[O-].[Na+],-0.051417533,1.5605,262.281,0.270833333
C1907,ICKMASVVMCGZLR-UHFFFAOYSA-N,CC(=O)Oc1c(I)cc(cc1C(=O)Nc1ccc(cc1)Cl)I,-7.824530476,4.7998,541.507,0.271186441
C2033,GWEJBHPUPOEHFW-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1cccc(c1)C)CCBr,-7.060267847,4.8104,441.157,0.271186441
C2369,OKHORWCUMZIORR-UHFFFAOYSA-N,COC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl,-6.077568842,4.0157,371.814,0.271186441
C3099,JSSWZBFMFUYUKD-UHFFFAOYSA-N,OC(=O)C(=O)[O-].COc1ccc2c(c1)n(CCC[NH+](C)C)c1c2cccc1,-4.990109175,0.1586,372.415,0.271186441
C3252,YTLQFZVCLXFFRK-UHFFFAOYSA-N,c1ccc(cc1)Cc1nc2c([nH]1)cccc2,-4.801418328,3.1537,208.258,0.271186441
C3984,ACIZPTCLQKKZKN-UHFFFAOYSA-N,CCC(=O)C(c1ccccc1)(c1ccccc1)CCC[NH+](C)C.[Cl-],-4.117360459,-0.1195,345.906,0.271186441
C4044,LWBAYRVWDMTLKC-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)C1CCCCC1,-4.078877637,3.3123,267.407,0.271186441
C4310,LXACVVADKCRIQI-UHFFFAOYSA-N,CCOC(=O)c1c(C)ccc(c1OCC(=O)OCCN(C)C)C(C)C,-3.863709809,2.7787,351.437,0.271186441
C4784,IEALZUDQNHAFKI-UHFFFAOYSA-N,CN1CCc2c(C1)cccc2NC(=O)C1CCCCC1,-3.553809692,3.2042,272.385,0.271186441
C4867,DORJTLCHLYFCTG-UHFFFAOYSA-N,CCCC(COC(=O)N1CCOCC1)(COC(=O)N1CCOCC1)C,-3.486224549,1.6062,358.43,0.271186441
C695,XJHDMGJURBVLLE-YWGZHDIYSA-N,C[C@H]1C(=O)O[C@@H]2[C@@H]1CC[C@]1(C2=C(C)C(=O)C=C1)C,-3.0899999,2.4196,246.302,0.271186441
C5563,DLGSOJOOYHWROO-WQLSENKSSA-N,NC(=S)N/N=C\1/c2ccccc2N(C1=O)C,-3.007624316,1.3565,234.278,0.271186441
C6240,DNTGGZPQPQTDQF-XBXARRHUSA-N,C/C=C/C(=O)N(c1ccccc1C)CC,-2.568295735,2.924,203.28,0.271186441
C6256,XBGNOMBPRQVJSR-UHFFFAOYSA-N,CCC(c1ccc(cc1)[N+](=O)[O-])C(=O)O,-2.562409134,2.6962,209.199,0.271186441
C6394,UOWPRWCAMGTPHI-UHFFFAOYSA-N,[O-][N+](=O)c1cc2c(Cl)[nH]nc2cc1,-2.481490989,2.6477,197.579,0.271186441
C6708,OTXYXYOEXXRCPM-UHFFFAOYSA-N,CCCN(C(=O)c1nnn(c1C)c1ccccc1)CCC,-2.269420447,2.8379,286.372,0.271186441
C1105,HVXXOIGTXJOVON-UHFFFAOYSA-N,COc1ccc(c(c1OC)C(=O)O)C=O,-1.92,1.2145,210.183,0.271186441
C7383,PUCADCOCQQBSLL-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCOc1nccc2c1cccc2,-1.826999106,3.601,342.434,0.271186441
C7401,LBRMMZKQEMFFPV-UHFFFAOYSA-N,CCOc1ccccc1COCC(CO)O,-1.818072373,0.9551,226.269,0.271186441
C7899,BCCGKQFZUUQSEX-WBPXWQEISA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.O[C@H]([C@H](C(=O)O)O)C(=O)O.CC1N(C)CCOC1c1ccccc1,-1.45342971,-2.2291,491.443,0.271186441
C8580,NGPDZEACIWDCKX-WUDKWMPASA-N,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1([C@@H]2[C@](C)(O)C=CC1=O)C,-0.814676662,1.4703,264.317,0.271186441
C8961,ZJOVXIBMMPYJIH-UHFFFAOYSA-N,OCCN(C(=O)c1cc(OC)c(c(c1)OC)OC)CCO,-0.272020107,0.1392,299.32,0.271186441
C2675,IJTPQQVCKPZIMV-UHFFFAOYSA-N,OC(=O)CCC(=O)c1ccc(c(c1)Cl)C1CCCCC1,-5.537372161,4.4352,294.773,0.271428571
C2853,ZIQFOGAGKMHTRM-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc2c(c1)n(CCN(C)C)c(=O)c1c(n2C)cccc1,-5.285073397,3.4914,387.496,0.271428571
C3201,DZSACGCXMKKHKB-WLHGVMLRSA-N,OC(=O)/C=C/C(=O)O.CNCCCC1c2ccccc2CN(c2c1cccc2)C,-4.86987517,3.9356,396.479,0.271428571
C4035,JXFXKSDXMALIDC-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CC1CN=CC=C1c1ccccc1)O,-4.084781849,3.6289,363.45,0.271428571
C4210,BEZZFPOZAYTVHN-UHFFFAOYSA-N,COC(=O)Nc1nc2c([nH]1)cc(cc2)S(=O)c1ccccc1,-3.956461293,3.8466,315.347,0.271428571
C4427,QWCMRXJDYXVLTM-UHFFFAOYSA-N,CCCCOc1ccc(cc1Cl)CC(=O)NO,-3.781728396,2.9577,257.713,0.271428571
C4550,RXTHKWVSXOIHJS-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)CC(N(CCc1ccccc1)C)C,-3.694400446,3.9926,324.46,0.271428571
C4609,BUFWGDYEFYPADP-VQHVLOKHSA-N,CCCCOc1ccc(cc1OCC)/C=C/C(=O)NO,-3.662223331,3.1737,279.332,0.271428571
C4817,FYOZSKRVTISLHE-UHFFFAOYSA-N,CCOC(=O)c1cc2c(oc1=O)ccc1c2cccc1,-3.528201759,3.1229,268.264,0.271428571
C5057,KCVHFFSPDODYOG-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCOC(=O)C1(CCCN(CC1)C)c1ccccc1,-3.342698589,1.2926,453.483,0.271428571
C5086,SWIJYDAEGSIQPZ-UHFFFAOYSA-N,CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC.Cl,-3.323834008,4.1449,393.947,0.271428571
C5204,ICYRROBWADKOAL-UHFFFAOYSA-N,NC(=O)C(c1cccc2c1cccc2)(CCN1CCOCC1)CCN1CCOCC1,-3.236020473,2.5836,411.537,0.271428571
C5424,PWKLWQJZGQYOAQ-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1ccc(cc1)OC,-3.084758848,2.7389,278.347,0.271428571
C2701,GUJKBBOGALTPCN-UHFFFAOYSA-N,O=C(CN1CCN(CC1)CC=C(CCC=C(C)C)C)NN=Cc1ccc(o1)[N+](=O)[O-],-5.503395597,3.7381,417.502,0.271604938
C4039,WEZYGLVLIQZWQM-QXAKKESOSA-N,C=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)OP(=O)(O)O)CCCC2,-4.081811269,3.3404,363.388,0.271604938
C4220,SVQPFJPZAKQLCE-TTWKNDKESA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)C2CCCCC2)cc(c1OC)OC.Cl.Cl,-3.946223412,5.1149,489.476,0.271604938
C2882,HXZJRRMZYWUPDU-DMAAICPESA-N,O=C1C[C@@H]2C([C@]1(CC2)CS(=O)(=O)O)(C)C.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1,-5.253034588,6.8776,583.778,0.27173913
C1880,NAMVGYMNDWZPDQ-UHFFFAOYSA-N,O=C1N(c2ccccc2)N(C(=O)C1C1(C2C(=O)N(N(C2=O)c2ccccc2)c2ccccc2)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1,-8.063091116,6.5802,752.772,0.272727273
C64,MTCPZNVSDFCBBE-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1)Cl)c1c(Cl)cccc1Cl,-7.3200002,6.6206,326.433,0.272727273
C2586,CTVUQTJFCOUSCI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)Cc1ccccc1)c1ccccc1.Cl,-5.680824996,5.3036,387.943,0.272727273
C2603,DTTVBSRGHJKBOQ-UHFFFAOYSA-N,CCN(CC(=O)N1C(C)(C)CC(=CC1(C)C)c1ccccc1)CC,-5.656796808,4.1392,328.492,0.272727273
C2653,QMJPDCOTBLUFHJ-UHFFFAOYSA-N,Oc1ccccc1C(=O)N(C1CCCCC1)C1CCCCC1,-5.570165605,4.4998,301.423,0.272727273
C2669,GXEUNRBWEAIPCN-UHFFFAOYSA-N,OC(=O)C(c1ccc(c(c1)Cl)C1CCCCC1)Cl,-5.542226964,4.7522,287.182,0.272727273
C2831,BSNKHEKTRWNNAC-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(cc1)CCc1ccc(cc1)[N+](=O)[O-],-5.311132215,4.3346,272.256,0.272727273
C2845,MPMDMUROZIYIIM-UHFFFAOYSA-N,Cc1ccc(c(c1)C)n1c(C)nc2c(c1=O)cccc2,-5.291809401,3.3109,264.322,0.272727273
C3110,YDSDEBIZUNNPOB-UHFFFAOYSA-N,CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)C(=O)OC)c1ccccc1,-4.971781436,3.6178,394.507,0.272727273
C277,SDDBCEWUYXVGCQ-UHFFFAOYSA-N,Cc1cccc2c1cccc2C,-4.7399998,3.4566,156.224,0.272727273
C3390,APBVLLORZMAWKI-UHFFFAOYSA-N,NC(=O)C1c2ccccc2CCc2c1cccc2,-4.638029222,3.1027,237.296,0.272727273
C3482,OPKVOJLJVUYGEN-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCC(CC1)(O)c1ccccc1)C,-4.552267914,2.8952,456.531,0.272727273
C3486,YRSXWPMXFWKKLH-UHFFFAOYSA-N,CCC(=O)c1ccc(c2c1cccc2)OCC(CN1CCN(CC1)c1ccccc1)O.Cl.Cl,-4.54846719,5.6013,491.45,0.272727273
C3563,OARDBPIZDHVTCK-UHFFFAOYSA-N,CCCCCCC(C(=O)O)CCCC,-4.472424896,3.8478,200.318,0.272727273
C381,QHJMFSMPSZREIF-UHFFFAOYSA-N,Cc1cc2ccccc2c(c1)C,-4.29,3.4566,156.224,0.272727273
C3857,ILBINFKDNNTWSC-UHFFFAOYSA-N,CCCCOc1nc(OCCCC)cc(c1)C(=O)NO,-4.200352408,2.9493,282.335,0.272727273
C3903,UAPITOJWKANGFK-UHFFFAOYSA-N,OC(=O)C(=O)[O-].CCC1Oc2ccc(cc2N(C1=O)CC([NH+]1CCCC1)C)Cl,-4.173330403,1.3663,412.865,0.272727273
C3946,RDNLAULGBSQZMP-UHFFFAOYSA-N,OC(C1CC2CC1C=C2)(c1ccccc1)CCN1CCCCC1.Cl,-4.141814411,4.7023,347.922,0.272727273
C4028,RIGBEDNANJVICG-YEUQMBKVSA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)Cc2cccc(c2)C)cc(c1OC)OC.Cl.Cl,-4.090783965,5.2908,511.481,0.272727273
C4119,SVUNHVRERLOSES-UHFFFAOYSA-N,ClCC[NH+](CCOc1ccccc1C(C)C)CC.[Cl-],-4.026713389,-0.6636,306.271,0.272727273
C4398,GLHXHBYDPQRLGS-UHFFFAOYSA-N,ClCC[NH+](Cc1ccccc1)CCOc1ccccc1OC.[Cl-],-3.805944769,-0.5981,356.287,0.272727273
C4494,KICUGLVMRAJYPD-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)C1(OC1(Cl)Cl)C(=O)N,-3.730297662,3.5359,300.954,0.272727273
C526,MRBRHCRUXKHKKI-UHFFFAOYSA-N,CCN1C(=O)c2ccccc2Oc2c1cccc2,-3.6800001,3.524,239.269,0.272727273
C4583,DWEQWXSKOHHBNT-VKAVYKQESA-N,NC(=O)CCCN/C(=C\1/C=C(F)C=CC1=O)/c1ccc(cc1)Cl,-3.674413151,3.9897,334.773,0.272727273
C4614,CZHLUSGQYSVABS-QXMHVHEDSA-N,CCCNC(=O)/C(=C(\c1ccccc1)/C)/C,-3.659476756,3.3971,217.307,0.272727273
C4657,AETKQQBRKSELEL-ZHACJKMWSA-N,O=C(c1ccccc1O)/C=C/c1ccccc1,-3.633912158,3.2883,224.255,0.272727273
C644,SIULLDWIXYYVCU-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)I,-3.25,2.3226,261.06,0.272727273
C5208,QYOYUQUNULCUIG-UHFFFAOYSA-N,COc1ccccc1C(=CCN(C)C)c1ccccc1.Cl,-3.234657373,4.4905,303.826,0.272727273
C654,SPSSULHKWOKEEL-UHFFFAOYSA-N,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])C,-3.22,3.2892,227.131,0.272727273
C5247,SNKLPZOJLXDZCW-UHFFFAOYSA-N,Oc1ccc(cc1C)C(C)(C)C,-3.209890645,2.9981,164.244,0.272727273
C5265,YTRMTPPVNRALON-UHFFFAOYSA-N,OC(=O)c1cc(nc2c1cccc2)c1ccccc1,-3.192548289,3.6,249.264,0.272727273
C5325,XKKTXVIMQNCZHY-UHFFFAOYSA-N,C1CCC(CC1)CN1CCCCC1.Cl,-3.147688309,3.7925,217.779,0.272727273
C680,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,O=C(C1=C(C)OCCS1)Nc1ccccc1,-3.1400001,2.693,235.302,0.272727273
C697,MSLICLMCQYQNPK-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)Br,-3.0799999,2.4805,214.059,0.272727273
C5460,VLAPOICCOPIXJJ-UHFFFAOYSA-N,CC(NC(Cc1cc(OC(=O)C)cc(c1)OC(=O)C)OC(=O)C)C,-3.06421606,2.3578,337.368,0.272727273
C723,LFULEKSKNZEWOE-UHFFFAOYSA-N,CCC(=O)Nc1ccc(c(c1)Cl)Cl,-3.0,3.4149,218.08,0.272727273
C5672,NIVZHWNOUVJHKV-UHFFFAOYSA-N,CN/C(=N\C)/NCc1ccccc1,-2.931989416,1.7632,177.246,0.272727273
C5691,PKVHOAMFMQZDHR-UHFFFAOYSA-N,CCC(c1ccc(cc1)Cl)(CO)CO,-2.915169286,1.9724,214.689,0.272727273
C5706,VKERRRJLZIDHSP-UHFFFAOYSA-N,O=C1C(CCN1c1ccc(cc1)C)N1CCCC1,-2.907984072,2.199,244.332,0.272727273
C5765,SSAQWXVJZDVART-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)c1cc(oc1C)C,-2.872529981,2.833,216.233,0.272727273
C760,QBSJMKIUCUGGNG-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C(C)C,-2.8599999,2.9191,193.242,0.272727273
C5874,RXGPYPPCEXISOV-UHFFFAOYSA-N,CCCCCC(C(=O)O)CCC,-2.795925424,3.0676,172.265,0.272727273
C6264,PCMFUMTXXSUFNN-SQAJFTEPSA-N,OCCC(c1ccnc2c1cc(O)cc2)(C1CC2CCN1C/C/2=C\C)O.Cl.Cl,-2.558917961,4.0928,427.365,0.272727273
C6334,IBWJXVVIEGGYGU-UHFFFAOYSA-N,Clc1ccc(cc1)N1C(=S)SC(C1=O)C,-2.515831385,3.1582,257.76,0.272727273
C6355,LLROQAGEAVDYFP-MDZDMXLPSA-N,CN(/N=N/c1ccccc1)C,-2.502032031,2.2469,149.193,0.272727273
C6531,VDTPWANKLYHAIC-UHFFFAOYSA-N,CCN(CCN(CCN(CC)CC)CCN(CC)CC)CC.Cl.Cl.Cl,-2.389254195,4.7198,423.936,0.272727273
C957,PLAZTCDQAHEYBI-UHFFFAOYSA-N,[O-][N+](=O)c1ccccc1C,-2.3299999,2.4264,137.136,0.272727273
C6729,KFDZTHIWFNKNAO-UHFFFAOYSA-N,O=C(c1ccc(cc1)[N+](=O)[O-])Nc1ncc[nH]1,-2.258650394,2.1664,232.196,0.272727273
C6795,DFQICHCWIIJABH-UHFFFAOYSA-N,Oc1ccc2c(c1)cc(cc2)O,-2.218531818,2.251,160.169,0.272727273
C6818,VJSZGADWCZOKOK-UHFFFAOYSA-N,COc1cccc(c1)Cc1cnc(nc1N)N,-2.195513191,2.4028,230.266,0.272727273
C7098,BWHOZHOGCMHOBV-BQYQJAHWSA-N,CC(=O)/C=C/c1ccccc1,-2.036192411,2.2888,146.186,0.272727273
C7105,DAFKCYYRSZSMAJ-UHFFFAOYSA-N,CCCCOc1ccc(cn1)N,-2.033173008,2.4239,166.22,0.272727273
C7158,MFSHNFBQNVGXJX-UHFFFAOYSA-N,O=c1[nH]c2ccccc2c(c1)C(=O)O,-1.993551035,1.2263,189.167,0.272727273
C7554,YBADLXQNJCMBKR-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)[N+](=O)[O-],-1.704876598,1.7451,181.145,0.272727273
C1300,HCFAJYNVAYBARA-UHFFFAOYSA-N,CCCC(=O)CCC,-1.3,2.1557,114.185,0.272727273
C1302,UMPSXRYVXUPCOS-UHFFFAOYSA-N,Clc1c(O)cccc1Cl,-1.3,2.699,163.001,0.272727273
C8231,VPNYRYCIDCJBOM-UHFFFAOYSA-M,O=C(C(c1ccccc1)(C1CCCC1)O)OC1CC[N+](C1)(C)C.[Br-],-1.145257792,-0.5809,398.335,0.272727273
C8293,BWPMHDNLIGQVLN-UHFFFAOYSA-N,ClCC(=O)Nc1ccc(cc1)[As](=O)(O)O,-1.100303971,-0.5021,293.536,0.272727273
C8472,QMNUDYFKZYBWQX-UHFFFAOYSA-N,O=c1nc[nH]c2c1cccc2,-0.925496369,0.9231,146.146,0.272727273
C1391,IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)c1cnccn1,-0.91000003,0.2758,123.113,0.272727273
C8690,APJYDQYYACXCRM-UHFFFAOYSA-N,NCCc1c[nH]c2c1cccc2,-0.686071203,2.3694,160.216,0.272727273
C8981,ZWAOHEXOSAUJHY-ZIYNGMLESA-N,C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(F)c(=O)[nH]c1=O,-0.251713198,-1.6852,246.192,0.272727273
C8998,DVVVPMHPSRJZQX-UHFFFAOYSA-N,CCN(c1ccccc1C)C(=O)N,-0.209600305,2.6003,178.231,0.272727273
C9052,XWMWUNNOHGBMRT-UHFFFAOYSA-M,Cc1ccc(cc1)C(=O)Oc1cccc(c1)[N+](C)(C)C.[Br-],-0.117874335,0.4149,350.25,0.272727273
C9206,NXYZPLILSHUEBR-UHFFFAOYSA-N,O=C(NC1C=CC(OC1C(=O)O)n1ccc(nc1=O)N)CC1CCN(C(=N1)N)C,0.148736284,-0.6967,405.408,0.272727273
C9577,XKXHCNPAFAXVRZ-UHFFFAOYSA-N,NCc1ccccc1.Cl,0.546953738,2.6476,143.614,0.272727273
C9784,JFKJWWJOCJHMGV-WCCKRBBISA-N,CCOC(=O)[C@H](CS)N.Cl,0.731267619,1.3089,185.672,0.272727273
C9876,SUHOOTKUPISOBE-UHFFFAOYSA-N,NCCOP(=O)(O)O,0.850586884,-0.2453,141.063,0.272727273
C4664,LEQAKWQJCITZNK-AXHKHJLKSA-N,OC[C@H]1O[C@@H](Oc2cc3CC[C@@H](c4c(c3c(c2OC)OC)ccc(c(=O)c4)SC)NC(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,-3.630410908,1.1459,563.617,0.273584906
C4338,KZLNXGBVFTWMPS-UHFFFAOYSA-N,CCN(C(=O)C1CN2CCc3c(C2CC1OC(=O)C)cc(c(c3)OC)OC)CC.Cl,-3.85131252,3.1629,440.961,0.273809524
C2783,SNYIPZNSOUVGTP-UHFFFAOYSA-N,CCN1CCc2c(C1CCc1ccc(cc1)Cl)cc(c(c2)OC)OC,-5.388857284,4.847,359.89,0.273972603
C3469,LALJFUOONHRLRK-YEUQMBKVSA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)c2ccccc2Cl)cc(c1OC)OC.Cl.O,-4.56493484,4.901,499.427,0.273972603
C3840,FSRLGULMGJGKGI-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCC(c1ccccc1)(N(C)C)COC(=O)c1cc(OC)c(c(c1)OC)OC,-4.217741036,3.4481,503.542,0.273972603
C4240,HEVSQLIUCMHBPN-UHFFFAOYSA-N,NCCc1c(C)n(c2c1cc(OC)cc2)Cc1ccccc1.Cl,-3.933051697,5.0101,330.852,0.273972603
C4510,HZWYCZUXPQNXPD-UHFFFAOYSA-N,COc1cc(CCNCC2CCc3c(N2)cccc3)ccc1OC.Cl.Cl,-3.719975546,5.3957,399.355,0.273972603
C5020,VBQYVPWJXQKIMF-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCC(CC1)(O)c1ccccc1)O,-3.374236775,2.9405,383.481,0.273972603
C5078,BNPWEZZZLIFSAA-UHFFFAOYSA-N,COC(=O)NC1CCCc2c(C1)c(OC)c(c(c2)OC)OC,-3.326114111,2.7067,309.358,0.273972603
C5580,NEYWCGJURRTMTC-UHFFFAOYSA-N,CN1CCN(CC1)CC(C(=O)c1c[nH]c2c1cccc2)c1ccccc1,-2.98945733,3.2576,347.453,0.273972603
C6271,JXFDNEIQTJJIDQ-UHFFFAOYSA-N,CCC(=O)OC12CCN(C(C1)Cc1c2cccc1)C.Cl,-2.553502952,3.2253,295.804,0.273972603
C7334,NNCOKSDPKDOAOW-UHFFFAOYSA-N,COc1ccc2c(c1)c(c[nH]2)C1CCCN1C,-1.861255419,2.8811,230.306,0.273972603
C2229,BQHBRMFSBVLTGL-UHFFFAOYSA-M,ClCCN(c1cc(ccc1C)C(=O)NC(C(=O)[O-])Cc1ccccc1)CCCl.[Na+],-6.40563026,2.7609,445.315,0.274193548
C2764,OEAROORILQLHRU-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC[NH+](C2C(Cc1ccc(cc1)Cl)C)C.[Br-],-5.416360793,1.9211,440.802,0.274193548
C3039,LANDSJLNLKENGO-UHFFFAOYSA-N,CN(CCC(c1ccc2c(c1)cccc2)(C(=O)N)CC=C(C)C)C,-5.064013827,4.5712,324.46,0.274193548
C3782,WRXSODAXJSKMAW-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N,-4.261040335,5.6525,532.631,0.274193548
C4013,HBCOGAOXPUSAQR-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1Cl)OC1CCN(C1)C(C)C,-4.105100674,3.6905,296.792,0.274193548
C4140,BEHAYNJEBLPIAF-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C=C(c1ccccc1)c1ccccc1)CC.[Cl-],-4.010867502,-0.4098,359.89,0.274193548
C5923,MZZQSAPGRDBPFR-UHFFFAOYSA-N,CN1CCCC(C1)OC(=O)C(c1cccs1)(c1ccccc1)O,-2.766043468,2.5593,331.429,0.274193548
C797,WVQBLGZPHOPPFO-GFCCVEGCSA-N,COC[C@H](N(c1c(C)cccc1CC)C(=O)CCl)C,-2.73,3.1641,283.794,0.274193548
C6000,CQQQDWPTFATORJ-UHFFFAOYSA-N,CC(C(c1ccccc1)(C(=O)N)CCN1CCOCC1)C,-2.714819068,2.4262,290.401,0.274193548
C6142,UHYJMNVCANOFPF-UHFFFAOYSA-N,CCCCCOc1ccccc1C(=O)N,-2.632595582,3.0548,207.269,0.274193548
C6280,PRGGTHPPVOPHHG-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(o1)COC(=O)CC,-2.546390048,2.1642,199.161,0.274193548
C6771,LMRGURFWGRDIIQ-UHFFFAOYSA-N,O=C(CN1CCCC1)NCc1ccccc1,-2.23662003,1.7274,218.295,0.274193548
C7113,SJWOWLRNQZLLKL-GYVLLFFHSA-N,O=C(c1ccc(cc1)Cl)/C=N/N1CC[NH+](CC1)C.[Cl-],-2.030043929,-1.1501,302.2,0.274193548
C2032,YYLJRENQBJIZGV-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccccc1C)CCBr,-7.060267847,4.8104,441.157,0.274509804
C2280,HVHVTGIAAGQNOB-UHFFFAOYSA-N,NC(=O)Nc1ccc(cc1)[As](Sc1ccccc1C(=O)O)Sc1ccccc1C(=O)O,-6.267864428,4.6267,516.422,0.274509804
C2412,DFINKRRPZPLYKC-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)F)CCCl,-5.993007278,4.3289,356.219,0.274509804
C2457,FIADGNVRKBPQEU-UHFFFAOYSA-N,CN1CCC(=C2c3ccsc3CCc3c2cccc3)CC1,-5.900867207,4.3121,295.442,0.274509804
C3009,QNZBHXVTDNAOEC-UHFFFAOYSA-N,CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1,-5.102931893,4.4871,324.46,0.274509804
C3322,DKROWFJGHDLNFQ-UHFFFAOYSA-N,ClCCN(c1cc(ccc1C)C(=O)O)CCCl,-4.707156785,2.9772,276.159,0.274509804
C3370,SGKGVABHDAQAJO-UHFFFAOYSA-N,N#Cc1cc(I)c(c(c1)[N+](=O)[O-])O,-4.660538236,2.29988,290.015,0.274509804
C3576,RWOCMBGJVOHSLJ-UHFFFAOYSA-N,Fc1ccc(cc1)CC(=O)c1cc(C)c(c(c1)C(=O)O)O,-4.463731805,2.9633,288.27,0.274509804
C3675,VTUSIVBDOCDNHS-UHFFFAOYSA-N,CCCN(C(C(=O)Nc1c(C)cccc1C)CC)CC,-4.367491074,3.8254,276.417,0.274509804
C3679,RJODSWMFHIEXQP-UHFFFAOYSA-N,OCCNC(=O)c1cc(I)cc(c1O)c1ccccc1,-4.365924556,2.7768,383.181,0.274509804
C3748,QYYJLBGFIYZBTC-UHFFFAOYSA-N,CN(CCOc1c(ccc(c1C(=O)OC(C)C)C)C(C)C)C,-4.291852229,3.624,307.428,0.274509804
C4336,NPKOWFSBIXNSIE-UHFFFAOYSA-N,CCN(CCOCc1cc(Br)cc(c1OC)Br)CC,-3.852217838,4.0786,395.13,0.274509804
C4365,LGUQLTCUYSWFIN-UHFFFAOYSA-N,CCOC(=O)c1c(C)ccc(c1OCCN(C)C)C(C)C,-3.83400203,3.2355,293.401,0.274509804
C4368,HJWLWNLAIBFKDO-UHFFFAOYSA-N,OC(=O)C(=C)CC(=O)c1ccc(cc1)c1ccccc1Cl,-3.833651264,4.2206,300.736,0.274509804
C4862,BLQOLXMZXQXGOL-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(c2c1cccc2)S(=O)(=O)N,-3.493288216,4.1427,299.366,0.274509804
C4963,HDKXNOZGPYDIMX-UHFFFAOYSA-N,CN(C1CN(C(=O)C1)c1ccccc1)CCc1ccccc1,-3.40823703,3.0314,294.391,0.274509804
C5023,UXQSJMBMFDCPMM-UHFFFAOYSA-N,CC[NH+](CCOC(=O)c1cccc2c1cccc2)CC.[Cl-],-3.371022702,-1.0747,307.815,0.274509804
C5117,YPTFHLJNWSJXKG-UHFFFAOYSA-N,CCOc1cc(OCC)c(cc1C(=O)CCC(=O)O)OCC,-3.299557554,2.9302,310.342,0.274509804
